GEO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
DED2C,0,0,0,0,0,0,0,0,0,0,0,316395,313618,310898,308350,306570,306273,304691,302634
DED2D,0,0,0,0,0,0,0,0,0,0,0,271210,267815,264673,262168,260188,260000,258337,256587
DED2E,0,0,0,0,0,0,0,0,0,0,0,247936,246237,244717,243716,243745,245244,243889,242862
DED2F,0,0,0,0,0,0,0,0,0,0,0,247675,246275,245927,245939,245954,247412,246066,245418
DED4,0,0,0,0,0,0,0,0,0,0,0,1505254,1491442,1480210,1468954,1463341,1465612,1454144,1444953
DED5,0,0,0,0,0,0,0,0,0,0,0,966434,971030,978674,986504,999168,1016485,1027484,1037782
DEE0,2648737,2615375,2580626,2548911,2522941,2494437,2469716,2441787,2412472,2381872,2356219,2297386,2276736,2259393,2244577,2235548,2245470,2236252,2223081
DEE0A,0,0,0,0,0,0,0,160984,158223,155255,152523,148810,146659,144735,143246,142054,141408,139781,138013
DEE0B,0,0,0,0,0,0,0,206146,203989,201273,199025,192474,190747,189217,187690,186510,186431,185951,185494
DEE0C,0,0,0,0,0,0,0,222727,219222,215591,212605,206512,203785,201210,198715,196750,196695,194575,192739
DEE0D,142536,140604,138553,136866,135647,133187,131267,129481,127464,125429,123674,119896,118268,116666,115471,114668,115262,114393,113186
DEE0E,0,0,0,0,0,0,0,144972,142906,140799,138946,133774,132154,130699,129438,128721,128447,127449,126815
DEF0,2777275,2789761,2804249,2816507,2823171,2828760,2832950,2834254,2837373,2834260,2832027,2800134,2802266,2806531,2815955,2830864,2858714,2881926,2889821
DEF0A,131960,132895,133624,134368,135038,135446,135655,135562,135422,134912,134573,128028,127212,126721,126643,126865,128304,128703,128842
DEF0B,268220,270110,271643,272681,273133,273130,273039,272591,272488,271393,270626,269563,268846,268058,268075,268628,270378,272337,273022
DEF0C,196416,197754,198390,199227,199608,199999,199671,199264,199101,198649,198426,196309,195721,194911,195135,195593,196839,198685,199503
DEF0D,247611,250112,252758,254165,255631,256166,257002,257749,258336,257945,258150,260488,261141,261988,263202,264972,267503,272235,274025
DEF0E,135798,136027,136548,136913,136996,136978,136470,135834,134664,134090,133370,131156,130543,130135,130017,130218,131457,131875,131613
DEF0F,215903,217582,219988,221264,221974,223694,224583,225232,226252,227260,228327,230175,231376,232911,234674,236705,239614,241811,242472
DEG0,2449082,2431255,2411387,2392040,2373157,2355280,2334575,2311140,2289219,2267763,2249882,2195344,2181603,2170460,2160840,2156759,2170714,2158128,2151205
DEG0A,95290,94343,92983,91940,90758,89517,88307,87058,85362,83835,82650,80443,79464,78618,77656,77148,77110,76685,75818
DEG0B,144546,143702,142488,141055,139637,138642,137267,135805,134262,132780,131312,128221,127042,126208,125574,125056,124623,123506,122952
DEG0C,149491,148527,147418,146632,145383,144833,143745,142491,141405,140041,138857,136716,135986,135376,135155,135381,136831,135430,135521
DEG0D,81884,81204,80323,79592,78671,77831,76865,76097,75257,74359,73688,72060,71544,71005,70833,70537,70600,70118,70027
DEG0E,74167,73839,73246,72769,72000,71521,71022,70210,69425,68596,67816,66701,66007,65540,65032,64673,64524,64330,63923
DEG0F,122513,121806,121040,120446,119336,118112,117014,115753,114445,113416,112804,110721,110135,109531,108958,108899,109620,109167,108830
DEG0G,91937,91443,90905,90262,89480,88862,88292,87399,86568,85509,84935,82837,82458,82016,81704,81641,82127,82316,82131
DEG0H,68423,67833,67175,66562,65683,64983,64005,63122,62384,61315,60560,59149,58465,57802,57252,56809,56818,56507,56361
DEG0I,134307,132885,131015,129610,127910,126692,125087,123516,121542,119817,118303,113638,112555,111463,110307,109646,109278,108315,107368
DEG0J,93679,93929,93404,92969,92311,91470,90761,89827,88935,88199,87400,85207,84677,84282,84001,83966,86184,84525,82990
DEG0K,99651,98592,97568,96607,95376,94501,93281,92093,90910,89825,88632,86151,85259,84435,83654,82887,82951,82362,81501
DEG0L,125156,123869,122459,121129,119500,118053,116320,114384,112682,110747,109003,105993,104464,103297,102167,101382,101114,99717,99275
DEG0M,115689,114200,112421,110887,109304,107893,106365,104721,103313,101705,100215,97203,95829,94749,93605,92705,92344,91607,90650
DEG0N,44499,44442,44242,44306,44081,43915,43727,43626,43308,43051,42847,41778,41708,41744,41567,41884,42417,42588,42710
DEG0P,145712,144677,143646,142595,141001,139805,138337,136678,135058,133451,131820,129162,128105,127227,126283,125835,125655,124729,123764
DK0,5330020,5349212,5368354,5383507,5397640,5411405,5427459,5447084,5475791,5511451,5534738,5560628,5580516,5602628,5627235,5659715,5707251,5748769,5781190
EE0,1401250,1392720,1383510,1375190,1366250,1358850,1350700,1342920,1338440,1335740,1333290,1329660,1325217,1320174,1315819,1314870,1315944,1315635,1319133
EL3,3871527,3895899,3894259,3916875,3935254,3952793,3971441,3982602,3990727,3999457,4002871,3992912,3963887,3912849,3863763,3822843,3781274,3773559,3756453
EL4,1078457,1087658,1105097,1109833,1114399,1121465,1128581,1134650,1141344,1149649,1155944,1161958,1164738,1164215,1164272,1164073,1163257,1174757,1185513
EL5,3035844,3056832,3071673,3084854,3096001,3107860,3120409,3132848,3142421,3154458,3164428,3169412,3164162,3147178,3131326,3115933,3098520,3089659,3080730
EL6,2789799,2795600,2817245,2804208,2794715,2787794,2784285,2785908,2786445,2791181,2796046,2799110,2793619,2779373,2767446,2755169,2740697,2730218,2718469
ES1,4304175,4297107,4295881,4309136,4322012,4338130,4354637,4374557,4403112,4428402,4438080,4440147,4438607,4419822,4393883,4369890,4343531,4326008,4312067
ES2,4106942,4112359,4128238,4170715,4208305,4252747,4296092,4347797,4417748,4463939,4476659,4485479,4489468,4472917,4450140,4441474,4432933,4436372,4440753
ES3,5329606,5379087,5478611,5638804,5766554,5866219,5953546,6075013,6226185,6327559,6373546,6394252,6425522,6414620,6378297,6385298,6424275,6476838,6549520
ES4,5275355,5274492,5276021,5321117,5369049,5426910,5487080,5567286,5663215,5710293,5731479,5746664,5747956,5713936,5667307,5632469,5588323,5554453,5521604
ES5,11204230,11280460,11417897,11762375,12067654,12378095,12662186,12958491,13282098,13478543,13536798,13584119,13625356,13578044,13488505,13461637,13476164,13527428,13601874
ES6,8590812,8644057,8734780,8869993,9009635,9181079,9356812,9515445,9684627,9805047,9884894,9951642,10005372,10023317,10019222,10032653,10039664,10051947,10055581
ES7,1659062,1677983,1703850,1755698,1804242,1853158,1899618,1946077,1991954,2025490,2045163,2064871,2085938,2105234,2114845,2126144,2135209,2154978,2177048
FI1,5145596,5155339,5168893,5180038,5193385,5210081,5228814,5250032,5273331,5298858,5323693,5347269,5372913,5398173,5422604,5442837,5458325,5474083,5483641
FI1B,1379712,1394199,1408525,1419938,1429869,1439400,1452083,1467453,1483719,1501511,1517542,1532309,1549058,1566835,1585473,1603388,1620261,1638293,1655624
FI1C,1133237,1133561,1135326,1136893,1138646,1140563,1142922,1145658,1148208,1151466,1153839,1156791,1159039,1160732,1161882,1161706,1160491,1159174,1157001
FI1D,1315432,1310138,1305602,1301624,1299629,1299747,1299516,1297948,1296839,1296281,1297144,1298128,1299557,1300222,1300846,1300462,1298457,1296023,1290651
FI2,25706,25776,26008,26257,26347,26530,26766,26923,27153,27456,27734,28007,28354,28501,28666,28916,28983,29214,29489
FR1,11019991,11102824,11185563,11270074,11350290,11442143,11532398,11598866,11659260,11728240,11786234,11852851,11898502,11959807,12027565,12082144,12117132,12152461,12183893
FR2,10479387,10509872,10539266,10565815,10588961,10620966,10649457,10678796,10707873,10733962,10751395,10768854,10789084,10807749,10825025,10829273,10831912,10830914,0
FR3,3997864,4001142,4005577,4008628,4010548,4015613,4018644,4021676,4024490,4033197,4038157,4042015,4050756,4060741,4076061,4077886,4083273,4087132,0
FR4,5180376,5201564,5222535,5241576,5259759,5281614,5301866,5325800,5347379,5361373,5368370,5376422,5385369,5390476,5393418,5400531,5400558,5399511,0
FR5,7826984,7898136,7970874,8043396,8114881,8193283,8269070,8342662,8412579,8474687,8540924,8596653,8653702,8709338,8765074,8815235,8859028,8900134,0
FR6,6224726,6287932,6353828,6419832,6486076,6558756,6627520,6698138,6756596,6810629,6856879,6898725,6951195,7008555,7060607,7110111,7157674,7204552,0
FR7,7000751,7057821,7115944,7173919,7231833,7295515,7357284,7405206,7459092,7518004,7578078,7634223,7695264,7757595,7820966,7884096,7933200,7986827,0
FR8,7128119,7207281,7292312,7378601,7463073,7555374,7643494,7724094,7767597,7805617,7845198,7900601,7952099,8003604,8059242,8111398,8153897,8198161,0
FRA1,0,0,0,0,0,0,0,0,0,0,0,0,0,437713,435293,432530,431602,429085,0
FRA2,383575,386542,389302,391676,393852,395982,397732,397730,397693,396404,394173,392291,388364,385551,383911,380440,378043,374780,0
FRA3,162018,168614,176638,184792,193167,199206,205954,213031,219266,224469,229040,237549,239648,244118,252338,257348,266812,274153,0
FRA4,716314,729010,740207,750840,761630,772907,781962,794107,808250,816364,821136,828581,833944,835103,842767,847005,855992,860815,0
FRA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226915,239532,249154,0
FRB0,2450121,2461778,2472978,2484288,2494279,2507246,2519567,2526919,2531588,2538590,2548065,2556835,2563586,2570548,2577435,2578592,2577866,2575917,2571632
FRC1,1612818,1615651,1618437,1620757,1622456,1626190,1628837,1633891,1638588,1642440,1642115,1642734,1641130,1642687,1642551,1641205,1637941,1633186,1626959
FRC2,1121512,1126695,1131455,1135982,1140478,1145744,1150624,1158671,1163931,1168208,1171763,1173440,1175684,1177096,1178072,1179735,1180397,1179419,1177326
FRD1,1426928,1432400,1437801,1442916,1447429,1452425,1456793,1461429,1467425,1470880,1473494,1475684,1477209,1478712,1479378,1479484,1477349,1473939,1469342
FRD2,1784575,1789406,1794099,1797924,1801791,1806677,1811055,1816716,1825667,1832942,1836954,1839393,1845547,1849652,1856267,1859647,1858580,1858680,1857225
FRE1,3997864,4001142,4005577,4008628,4010548,4015613,4018644,4021676,4024490,4033197,4038157,4042015,4050756,4060741,4076061,4077886,4074448,4071241,4064842
FRE2,1862938,1868759,1874316,1879079,1883409,1889028,1894355,1900354,1906601,1911157,1914844,1918155,1922342,1927142,1930095,1932090,1932422,1930305,1927240
FRF1,1743955,1756078,1768054,1779575,1791145,1803402,1815493,1827248,1837087,1843053,1845687,1852325,1859869,1868183,1872949,1879265,1884150,1886550,1887659
FRF2,1342007,1341878,1341635,1340851,1339597,1339400,1338850,1339487,1338004,1337953,1335923,1336053,1339270,1339008,1339299,1338255,1333248,1328826,1322885
FRF3,2314909,2318791,2323026,2326019,2328136,2332468,2335749,2339881,2346361,2350112,2350920,2350657,2349816,2345197,2342397,2341531,2337788,2331204,2323014
FRG0,3248994,3281679,3314649,3347675,3379784,3415391,3450413,3482594,3510170,3539048,3571495,3601113,3632614,3660852,3690833,3718512,3737632,3756053,3771669
FRH0,2927612,2954324,2981765,3009249,3037077,3066585,3094534,3120288,3149701,3175064,3199066,3217767,3237097,3258707,3276543,3293850,3306529,3315901,3323355
FRI1,2933223,2962914,2993132,3023922,3054587,3088196,3119778,3150890,3177625,3206137,3232352,3254233,3285970,3316889,3343326,3370578,3393297,3414116,3431745
FRI2,713249,715796,718716,721351,723906,727487,730920,737001,740743,741785,742771,741072,738633,737509,738120,738031,736015,734296,732261
FRI3,1650378,1662133,1674460,1686472,1698020,1711307,1724123,1739780,1752708,1760575,1770363,1777773,1783991,1789779,1797698,1802873,1806291,1808700,1809101
FRJ1,2322072,2353629,2388723,2424518,2459969,2497718,2534144,2560870,2581718,2610890,2636350,2670046,2700266,2729721,2751592,2772683,2793303,2809609,2824001
FRJ2,2578254,2609222,2641980,2674559,2707583,2743073,2776822,2810247,2838228,2862707,2881756,2903420,2926592,2954157,2979161,3001502,3015132,3030683,3043639
FRK1,1312227,1315944,1319800,1323406,1327104,1331779,1335938,1339247,1341863,1343964,1347387,1350682,1354104,1357668,1360461,1362367,1363392,1363035,1361603
FRK2,5688524,5741877,5796144,5850513,5904729,5963736,6021346,6065959,6117229,6174040,6230691,6283541,6341160,6399927,6460505,6515331,6553497,6594307,6630738
FRL0,4541508,4584379,4629496,4675056,4719132,4768564,4815232,4864015,4882913,4889053,4899155,4916069,4935576,4953675,4983438,5007977,5021928,5036446,5048454
FRM0,264539,269273,274093,279027,283972,289092,294118,299209,302966,305674,309693,314486,316257,320208,324212,327283,330455,333542,336469
FRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,437713,435293,433674,429856,426449,422290
FRY2,383575,386542,389302,391676,393852,395982,397732,397730,397693,396404,394173,392291,388364,385551,383911,380877,376480,372666,368640
FRY3,162018,168614,176638,184792,193167,199206,205954,213031,219266,224469,229040,237549,239648,244118,252338,259865,269352,278165,287504
FRY4,716314,729010,740207,750840,761630,772907,781962,794107,808250,816364,821136,828581,833944,835103,842767,850727,852924,857816,862308
FRY5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223713,232189,240987,250609,260372
HR0,4497735,4295406,4305494,4305384,4305725,4310861,4312487,4313530,4311967,4309796,4302847,4289857,4275984,4262140,4246809,4225316,4190669,4154213,4105493
HU1,2845949,2831107,2829047,2824754,2829704,2840972,2855670,2872678,2897317,2925500,2951436,2971246,2940818,2953883,2965413,2983733,2993948,3000076,3011598
HU2,3123335,3122255,3117035,3107407,3099781,3088710,3078966,3074491,3062868,3054301,3043030,3029387,2995203,2985161,2971203,2956463,2945504,2933571,2927867
HU3,4252230,4246936,4228771,4210201,4187257,4167867,4141945,4118989,4085216,4051174,4019858,3985089,3995904,3969754,3940749,3915375,3891033,3863914,3838906
IE0,3777565,3832783,3899702,3964191,4028851,4111672,4208156,4340118,4457765,4521322,4549428,4570881,4589287,4609779,4637852,4677627,4726286,4784383,4830392
IS0,279049,283361,286575,288471,290570,293577,299891,307672,315459,319368,317630,318452,319575,321857,325671,329100,332529,338349,348450
ITC1,4225083,4219421,4212090,4219397,4254443,4272118,4279510,4285466,4332069,4356322,4362041,4364309,4357663,4374052,4436798,4424467,4404246,4392526,4375865
ITC2,118861,119273,119353,120372,121555,122927,123969,124654,125550,126369,126686,126761,126620,127844,128591,128298,127329,126883,126202
ITC3,1587787,1578998,1569787,1565791,1569018,1575191,1574148,1572551,1573333,1577301,1576443,1574132,1567339,1565127,1591939,1583263,1571053,1565307,1556981
ITC4,8971148,9004084,9033024,9073637,9157211,9276620,9341231,9393968,9469841,9545515,9600951,9663872,9700881,9794525,9973397,10002615,10008349,10019166,10036258
ITC4A,0,334748,335790,337865,341496,344510,346553,348173,353038,356593,357624,357286,357581,361812,362141,361610,360444,359388,358512
ITC4B,0,376277,377951,380071,384068,388603,391028,393921,399009,404070,405562,407563,408187,411335,415147,414919,412868,412610,411762
ITC4C,0,2943237,2937974,2930900,2931392,2969719,2979001,2977637,2979749,2979897,2995920,3019313,3035443,3075083,3176180,3196825,3208509,3218201,3234658
ITC4D,0,761781,767013,772336,781716,791001,797490,804006,812424,822158,828241,835242,840358,850684,862684,864557,866076,868859,871698
ITF1,1261117,1261300,1261991,1265126,1273992,1280044,1283830,1285456,1297991,1306029,1307778,1307273,1306416,1312507,1333939,1331574,1326513,1322247,1315196
ITF2,322772,321468,320143,320218,320155,319483,318297,317206,317655,316955,315536,314342,313145,313341,314725,313348,312027,310449,308493
ITF3,5717694,5708137,5699305,5699296,5720521,5743008,5741383,5737883,5750281,5750382,5758375,5765850,5764424,5769750,5869965,5861529,5850850,5839084,5826860
ITF4,4034887,4026054,4020071,4020032,4024783,4033125,4033405,4032130,4040624,4043827,4048007,4053668,4050072,4050803,4090266,4090105,4077166,4063888,4048242
ITF5,601399,599404,597121,595070,594139,592650,589480,585732,584871,583556,581140,579358,577562,576194,578391,576619,573694,570365,567118
ITF6,2028592,2018722,2008041,1999061,1998792,1989501,1978390,1967632,1974058,1970780,1966336,1962856,1958418,1958238,1980533,1976631,1970521,1965128,1956687
ITG1,4994427,4978068,4966723,4959528,4965633,4968623,4969155,4967981,4981526,4990588,4997429,5005657,4999854,4999932,5094937,5092080,5074261,5056641,5026989
ITG2,1638573,1634795,1629889,1630280,1631420,1632690,1634026,1635648,1639766,1642583,1641347,1641681,1637846,1640379,1663859,1663286,1658138,1653135,1648176
ITG2A,0,58550,58292,58056,57931,57846,57796,57675,57677,57705,57581,57474,57349,57321,57699,57642,57318,57185,56938
ITG2B,0,106113,105247,104942,104332,103884,103624,103268,102981,102518,102074,101767,101178,100624,100676,100141,99320,98623,97809
ITG2C,0,132868,131703,131441,130975,130830,130571,130182,130008,129749,129312,128815,128402,127958,128551,127857,127062,126324,125430
ITH1,458553,461101,462827,466685,470116,474568,479354,484280,490035,494559,498315,501815,504708,509626,515714,518518,520891,524256,527750
ITH2,470505,474310,476792,481341,487390,493907,498537,503147,509109,514881,518796,522486,524877,530308,536237,537416,538223,538604,539898
ITH3,4485059,4508580,4529008,4562181,4619015,4669405,4701951,4728911,4783323,4827619,4841933,4851958,4853657,4881756,4926818,4927596,4915123,4907529,4905037
ITH4,1178264,1181238,1183437,1188528,1194393,1199218,1201522,1205593,1214346,1221392,1221569,1220849,1217780,1221860,1229363,1227122,1221218,1217872,1215538
ITH5,0,3983566,4002620,4029942,4072274,4117455,4146766,4175075,4222551,4277139,4306684,4331343,4341240,4377487,4446354,4450508,4448146,4448841,4452629
ITI1,3491580,3494857,3498497,3507126,3531825,3557577,3570259,3581920,3615187,3641389,3657340,3668948,3667780,3692828,3750511,3752654,3744398,3742437,3736968
ITI1A,0,211258,210900,211019,212219,214060,214796,215390,217647,219622,220260,220563,220124,220982,225098,224481,223652,223045,222175
ITI2,820844,824187,826104,830302,840567,848070,853259,856151,866930,875261,880202,884010,883215,886239,896742,894762,891181,888908,884640
ITI3,0,1446785,1453403,1463766,1479929,1491214,1499237,1504727,1521242,1536302,1540272,1541950,1540688,1545155,1553138,1550796,1543752,1538055,1531753
ITI4,5119323,5116344,5117281,5132827,5168729,5217359,5246505,5277633,5342587,5401837,5442963,5481572,5500022,5557276,5870451,5892425,5888472,5898124,5896693
LI0,32426,32863,33525,33863,34294,34600,34905,35168,35356,35589,35894,36149,36475,36838,37129,37366,37622,37810,38114
LT0,3512074,3486998,3454637,3431497,3398929,3355220,3289835,3249983,3212605,3183856,3141976,3052588,3003641,2971905,2943472,2921262,2888558,2847904,2808901
LU0,433600,439000,444050,448300,454960,461230,469086,476187,483799,493500,502066,511840,524853,537039,549680,562958,576249,590667,602005
LV0,2381715,2353384,2320956,2299390,2276520,2249724,2227874,2208840,2191810,2162834,2120504,2074605,2044813,2023825,2001468,1986096,1968957,1950116,1934379
ME0,603152,605988,608460,610510,612214,613420,613109,614624,615543,617157,619001,619850,620308,620893,621521,622099,622218,622387,622359
MK0,2021578,2031112,2016651,2023654,2029892,2035196,2038514,2041941,2045177,2048619,2052722,2057284,2059794,2062294,2065410,2068864,2070998,2073483,2075108
MT0,380201,391415,394641,397296,399867,402668,404999,405616,407832,410926,414027,414989,417546,422509,429424,439691,450415,460297,475701
NL1,1656952,1671534,1685463,1694038,1698865,1701418,1700753,1702020,1704783,1708821,1713954,1717729,1718896,1718485,1718033,1718775,1718390,1722247,1722312
NL2,3313989,3349530,3384986,3412779,3432345,3447301,3459889,3469857,3482551,3499946,3517162,3531103,3543938,3553582,3559282,3569021,3583699,3603406,3623274
NL3,7395813,7448216,7500417,7543668,7580493,7608753,7625684,7639268,7669533,7719856,7777014,7830125,7880753,7914606,7952694,8006238,8062022,8125777,8190014
